userName;score;at;content;Unnamed: 4;Unnamed: 5;score_ SH.;score_1;score_2;score_3;score_4;score_5;Unnamed: 5_Baik;Unnamed: 4_14/10/2024 17.02
Moktar Oppo;5;15/10/2024 14.13;Saya sangatlah butuh sekali program instagram ini satu pengetahuan buat mendengarkan tausiah maupun bidang bisnis maupun mendapatkan pengetauan bakat lainnya aminsaya kehilangan dari acara hingga acara yg bisa ikuti satu program yaitu memberikan bantuan rezeki untuk orang yg sangat membutuhkan apalagi yg memang sangat memerlukan sekali bantuan rezeki dari bapak/ibu yg memberi rezeki dan kebutuhan pokok yg sangat bermanpaat. Akun dan sandi saya tidak bisa dipergunakan bisa bantu saya umtuk. insta;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rasya Aditia;5;15/10/2024 14.11;ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Yeni Safitri;5;15/10/2024 14.11;Sangat bagus aku suka Oh ya untuk filternya jangan terlalu lama dong loading nya jadi lama nunggunya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ade Suripto;5;15/10/2024 14.09;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Herry Ismanto;5;15/10/2024 14.08;Sangat membantu;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Fany Sulistyo;2;15/10/2024 14.06;Tolong di benerin dong instagram saya kok malah di nonaktifkan gabisa masuk akun gitu maksud nya apa ya? Berawal meng nonaktifkan pmalah pas di pencet dsrh buat vidio pendek ini bener akun anda apa bukan segala macem pas di out malah kek ilang akun, tolong di benerkan yaa hadehhh makin jelek sekali;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Upen Upen;5;15/10/2024 14.05;Sangat baik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
muhammad nabilan;1;15/10/2024 13.59;Baik;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Asa mutawa Fika;5;15/10/2024 13.59;Suka kali karna banyak informasi penting yang ku dapatkan di instagram;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Suryanti Inyong;1;15/10/2024 13.57;Balikin akun saya, saya g ngelanggar apa apa knp tiba tiba bgtt di blokir;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Nadi Is nadi;5;15/10/2024 13.54;Asik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
sakura chan;5;15/10/2024 13.54;Bagus banget disini bisa liat reels yg asik²;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Lewi Toh;5;15/10/2024 13.53;👍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Tarisa Agnesia;1;15/10/2024 13.50;Jadi lemot gak secepat dulu buka instastory aja lama bgt;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Ika Aulia;5;15/10/2024 13.47;Bagus suka banget sama semua efek nya😻🤝;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Amok 761;5;15/10/2024 13.47;Fitur fitur nya semakin bagus dan cantik semoga updatean terbaru semakin baik dan bagus🙏🥰;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nanang Munandar;5;15/10/2024 13.43;Mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Irvina Faridah;3;15/10/2024 13.43;Top;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Yeni Yulianti;5;15/10/2024 13.40;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Agam Syaputra;5;15/10/2024 13.40;Sangat baik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
riyal new;5;15/10/2024 13.38;mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ridho_Oase Ch;5;15/10/2024 13.38;Okk dehh;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Aldonni Rasmussen;5;15/10/2024 13.37;mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Retno Ayu Hapsari;3;15/10/2024 13.37;tolong dong kenapa upload reels videonya jadi nge zoom sendiri ? nangis banget, mana kerjaan juga 😭;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Adrian jr Jr;1;15/10/2024 13.37;😒;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Jihan Khairiyah;4;15/10/2024 13.36;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Mhd Anwaru;3;15/10/2024 13.35;Ya... Allah... Kenapa saya tidak bisa terbuka Daftar baru?! ( أَشْهَدُ أَنْ لا إلهَ إِلَّا اللهُ وَ أَشْهَدُ أَنَّ مُحَمَّدًا رَّسُوْلُ اللَّهِ ). Asyhadu an laa ilaha illallaahu, Wa asyhaduanna muhammadar rasulullah. Artinya: Aku bersaksi bahwa tidak ada Tuhan melainkan Allah. Dan aku bersaksi bahwa Nabi Muhammad adalah utusan Allah.;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Yessika Elva;2;15/10/2024 13.32;Ngeposting foto dikasih musik tapi malah gak ada suaranya/musiknya tiba² ga ada yang tadinya ada;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Gustiandra Saputra;5;15/10/2024 13.27;sangat seru;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Suhanda Handa;5;15/10/2024 13.26;Banyak dapat pengalaman dari orang lain;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Andriansyah Permana;3;15/10/2024 13.26;Ig skrng arsip nya udh ilang semua padahal banyak kenangan nya di situ;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Waseto;5;15/10/2024 13.26;Ya allah brikanlah kesehatan jiwa ragaku untuk membahagyakan ank istriku;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nia Kurniasih;2;15/10/2024 13.25;knapa aku tdk bsa uplod cacatan tapi pake lagu;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Syarip Hidayat csh;5;15/10/2024 13.25;Keren;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Leony Illena Geusty;1;15/10/2024 13.25;Ini instagram saya kenapa lemot parah ya? Udh di uninstall, terus install ulanh, udh di ubah mode pesawat..tpi tetap lemot ngk jelas. Padahal kuota sama jaringan bagus2 aja.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Oman Pratama;5;15/10/2024 13.22;Apl Instagram terbaik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
ferry man;5;15/10/2024 13.21;Bagus dan menghibur;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Akmal Akmal;5;15/10/2024 13.21;Aplikasi ini sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Wa Arma;5;15/10/2024 13.20;Sangat membantu dan bgus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rizuki Azuhari;1;15/10/2024 13.17;Hari ini super lemooot,,, ku kira karna belum d update,, ternyata setelah d update pun sama ,, LEMOOOT;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Lisma Ginting;5;15/10/2024 13.17;perkembangan semakin bagus Bintang: 5;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Heri Rahman;4;15/10/2024 13.16;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Arfan;1;15/10/2024 13.15;Ra isa login;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
jhona puarada;5;15/10/2024 13.14;sangat-sangat bagus apk ini;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Fathun Adelia;5;15/10/2024 13.12;"Aplikasih sangat"" Memuaskan";14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Septian Ramadhan;5;15/10/2024 13.09;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Neiad;5;15/10/2024 13.09;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Karni Saputra;4;15/10/2024 13.08;Ok sekali;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
saskya salsabila;1;15/10/2024 13.07;BUG BGT. tolong diperbaiki 🙏;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Marvel Corneles;5;15/10/2024 12.59;Sangatt mendukung;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
epepcitra;5;15/10/2024 12.56;Saya suka dengan aplikasi NY👍🏻👍🏻;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
RAYSA NURYANTIMAGHFIRAH;1;15/10/2024 12.52;kntl g bisa download babii;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Maria Angket;5;15/10/2024 12.49;Aplikasi sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Arian Hidayatulloh;5;15/10/2024 12.40;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Aji Brb2;1;15/10/2024 12.36;Ini gak bisa masuk ke akun IG lain anjir;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Ilham Daffa;3;15/10/2024 12.31;Tolong perbaikannya dengan akun saya dffa_ilham tidak bisa follow akun lain, saya mohon perhatian dari pihak developer.;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Anime;1;15/10/2024 12.30;Anehh cikk;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Lisa Lisa;5;15/10/2024 12.28;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sadar Sitohang;5;15/10/2024 12.27;Aplikasinya bagus banget;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Hawa Sadidha;1;15/10/2024 12.26;kenapaa insta story di arsip ku ilanggg, ish parah bangettt ew;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Pengguna Google;5;15/10/2024 12.21;I like it;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Saulina Napitupulu;1;15/10/2024 12.20;Kenapa pas repost story orang gak ada suara ny kenapa ig sekarang kayak gini ayolah di perbaiki lebih baik kan jadi gak bisa ngerepost story orang lgi krna gak ada suara ny;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Sulaiman ishak;5;15/10/2024 12.15;Semoga barokah;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Andi Sukmadijaya;5;15/10/2024 12.14;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
JOKO AZAM;5;15/10/2024 12.13;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Edy s Mensi;5;15/10/2024 12.10;Bagus banget sangat menghibur;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Biyan Sunday;5;15/10/2024 12.06;Carikawa yang baik hati di instagram;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
recki saputra;5;15/10/2024 12.06;Aplikasi yg luar biasa mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Pikal Alfadisi;5;15/10/2024 12.06;Good luck;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ahmad Yunus (Ahmad yunus);5;15/10/2024 12.04;Bagus dan bermanfaat;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Deri Nazra;5;15/10/2024 12.01;Belanjar untuk lebih baik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
M Nugraha;5;15/10/2024 12.00;Mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Daduy Daduy;4;15/10/2024 12.00;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Mas gilang Ramadhan;2;15/10/2024 12.00;kenapa kaga bisa masuk ya??;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Arnol Boison;4;15/10/2024 11.59;Isinya sangat bagus cuman boros di paketanya saja;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Rendi Ramadan;1;15/10/2024 11.52;Gabisa login pake fb sih min;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Sinta Puji;3;15/10/2024 11.50;"Woy tolong dong knp akun saya diblokir trs pdhl ngga ngelakuin apa"" Aneh bgt lu kembaliin deh gausah gitu aneh bgt";14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Alwan afghani;1;15/10/2024 11.47;update apa njir?;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Fatma Tampolo;5;15/10/2024 11.43;bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rodeox My;5;15/10/2024 11.38;Bagus sekali aplikasi nya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Moms ambyaar;5;15/10/2024 11.38;Ig tubsangat baik memuaskan efeknya jg pada cantik, ngelive streaming pn seru;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
widia puspita;1;15/10/2024 11.38;najis cacat banget kebanyakan bug asuuu;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Park Hyung;1;15/10/2024 11.38;Makin banyak iklan judi🗿🗿🗿;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
andrii Dislaw;4;15/10/2024 11.36;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
adel febiolha;5;15/10/2024 11.32;top bgt si wkwk;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Jose Sihombing;5;15/10/2024 11.32;Seru digunakan tapi mohon bantuannya mau hapus foto tidak ada mohon tambahkan penghapusannya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Gelsishabnamdhuha Gelsi;1;15/10/2024 11.31;Kok gk bisa bikin akun baru lg siii;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Edi Edi;1;15/10/2024 11.30;Apk nya kaya bkp;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Morgan babaha Babaha;4;15/10/2024 11.29;Baik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Eka Fauziyah;1;15/10/2024 11.29;ehhh min akun aku kok ilang sii pdhl kan ga ngapa ngapain kok ilang si min tolong lah min balikin;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Muhammadubay Dillah;5;15/10/2024 11.27;Sangat menyenangkan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
firman;3;15/10/2024 11.25;mayanlah buat skrol²;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Novy Gunadhi;5;15/10/2024 11.21;Oke aplikasinya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Lana lubis;5;15/10/2024 11.21;Baguss;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Yusri Iyus;5;15/10/2024 11.15;Semoga bisa diterima;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Karni Saja;5;15/10/2024 11.14;SNgat baik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
kia kinara;5;15/10/2024 11.12;Pliss ig story repost nya harus kaya iPhones sihhh plisssss;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Opik Ramdan;5;15/10/2024 11.10;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Dewi Andani;1;15/10/2024 11.08;Buruk, selalu minta di perbaharui trs;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Ryzal Ryzal;5;15/10/2024 11.06;Keren;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
salsabill febriani;1;15/10/2024 11.04;aplikasi ga berguna, aplikasi yg jelek;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Jean Syarbanu;5;15/10/2024 11.03;apk nya bagus bangett,ada banyak filter yang menarik dan lucu2🤩;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Brayen Munthe crot;1;15/10/2024 11.02;Mengapa waktu nge repost tidak ada suaranya?? Tolong di perbaiki;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Zulaika Maulidina;5;15/10/2024 11.00;okelah;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Tri Sutrisno;5;15/10/2024 10.59;bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Siti Saadah;5;15/10/2024 10.55;bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Irsyad Badriyansyah;1;15/10/2024 10.53;Setelah di update ke versi terbaru jadi ngelag;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Supri Yadi;4;15/10/2024 10.53;Senang jadi ban6ak pengetahuan pengalaman dan banyak teman;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Rosita Roscha;5;15/10/2024 10.51;Ditunggu centangnya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Vignespri2024;5;15/10/2024 10.49;Bagus 👍🤩;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Mojaik Debo;5;15/10/2024 10.48;Yess I glead ig;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
gusti gos;1;15/10/2024 10.47;Lemot,, padahal sinyal lancar;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Radityaahmad 18nov;1;15/10/2024 10.46;Ig ke k****l;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Zaskia Zahrotusyita;1;15/10/2024 10.46;bnyk bug;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Aldo K;1;15/10/2024 10.45;"INSTAGRAM SEHAT IG GW TIBA DI BANDINGKAN PADAHAL GA PERNAH BUAT PELANGGARAN ATAU HAL ANEH GW UDA 9 TH MAIN IG INI AKUN SKRG DI BANDINGKAN SEHAT"" LU INSTAGRAM KECEWA. AUTO UNISNTAL";14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Rofiq Kancoy;5;15/10/2024 10.43;Bagus untuk menghibur diri;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Harsyat Pasaribu;5;15/10/2024 10.40;Bagus dah pokoknya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
kentung gaming;5;15/10/2024 10.39;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Mar Yoto;1;15/10/2024 10.37;Ig saya ngebug gabisa liat live orang, setiap di pencet kepental;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Eno Bastian86;5;15/10/2024 10.35;Yang udah punya aplikasi ini pokoknya jangan sampai di hapus nanti kalian nyesel lho..🥰;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Um Zik;5;15/10/2024 10.29;iloveee;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Agha Zaki;1;15/10/2024 10.25;woy tambahin fitur streak huu ig jelek👎🏻👎🏻;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Decha Dede;5;15/10/2024 10.21;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Mr. Usman Usman;5;15/10/2024 10.21;Terbaik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
mba pin;1;15/10/2024 10.19;tidak bisa melakukan siaran langsung.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Paimo Dmtruk;5;15/10/2024 10.19;Acc;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
furqon furqon;1;15/10/2024 10.17;komentar saya tidak menyinggung siapapun , tapi pihak instagram tidak memulihkan akun saya , sungguh sangat mengecewakan;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Mhmd Ilham;1;15/10/2024 10.16;bikin story aja dipersulit, lucu;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Mini Ons;5;15/10/2024 10.09;Semoga bermanfaat;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
bagasrendang 16;1;15/10/2024 10.08;sigma 🤫;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Agung Pradhani;5;15/10/2024 10.05;Mantaapp👍🏻;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
AhmadAdi Kembar;5;15/10/2024 10.03;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rasya Silvi;5;15/10/2024 10.03;Banyak yang menarik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
ogapangestu;5;15/10/2024 10.03;Info motor cod;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Asep Ridwan Mutakin;5;15/10/2024 10.01;Mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Putri Aulia rahma;2;15/10/2024 09.54;"tolong dong pihak instagram kembalikan akun yg tiba"" dinonaktifkan, padahal ga ada salah apa""";14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Hj. Saidang;5;15/10/2024 09.52;Sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
7E_06_CHELSEA FELICIA CHRISTABELLA;5;15/10/2024 09.48;Hah;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Last Time Laura Litvyak;5;15/10/2024 09.43;Sangat bagus sekali, terhibur menyenangkan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ahmad Faiz Faiz;5;15/10/2024 09.42;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
